transaction_number,stock_name,order_type,quantity,timestamp
1300,Reneium,sell,1,1746653160.255027
1301,LutetiaTech,sell,1,1746653160.255981
1302,CaesarTech,sell,1,1746653160.259268
1303,Goscinnyium,sell,1,1746653160.2603898
1304,Goscinnyium,sell,1,1746653160.2608058
1305,CaesarTech,sell,1,1746653160.261472
1306,LutetiaTech,sell,1,1746653160.2627041
1307,CaesarTech,sell,1,1746653160.265949
1308,Goscinnyium,sell,1,1746653160.267518
1309,CaesarTech,sell,1,1746653160.268914
1310,Goscinnyium,sell,1,1746653160.286407
1311,DogmatixCo,sell,1,1746653160.2887459
1312,CaesarTech,sell,1,1746653160.317715
1313,Goscinnyium,sell,1,1746653160.318282
1314,CaesarTech,sell,1,1746653160.318987
1315,GameStart,sell,1,1746653160.3289468
1316,DogmatixCo,sell,1,1746653160.36784
1317,CaesarTech,sell,1,1746653160.375576
1318,PiloteCo,sell,1,1746653160.378558
1319,Goscinnyium,sell,1,1746653160.379361
1320,GameStart,sell,1,1746653160.380171
1321,DogmatixCo,sell,1,1746653160.385458
1322,Reneium,sell,1,1746653160.38691
1323,Goscinnyium,sell,1,1746653160.38702
1325,GameStart,sell,1,1746653160.388318
1326,DogmatixCo,sell,1,1746653160.393434
1327,DogmatixCo,sell,1,1746653160.394214
1328,Reneium,sell,1,1746653160.395073
1329,PiloteCo,sell,1,1746653160.3959198
1330,GameStart,sell,1,1746653160.396569
1331,DogmatixCo,sell,1,1746653160.400039
1332,DogmatixCo,sell,1,1746653160.4007921
1333,Reneium,sell,1,1746653160.401568
1334,PiloteCo,sell,1,1746653160.420995
1335,Goscinnyium,sell,1,1746653160.422111
1336,DogmatixCo,sell,1,1746653160.423402
1337,Reneium,sell,1,1746653160.423945
1338,Reneium,sell,1,1746653160.424673
1339,PiloteCo,sell,1,1746653160.428548
1340,DogmatixCo,sell,1,1746653160.429461
1341,RottenFishCo,sell,1,1746653160.429884
1342,Reneium,sell,1,1746653160.430939
1343,Reneium,sell,1,1746653160.4314141
1344,PiloteCo,sell,1,1746653160.4341419
1345,Reneium,sell,1,1746653160.436141
1346,Reneium,sell,1,1746653160.436909
1348,Reneium,sell,1,1746653160.437848
1349,PiloteCo,sell,1,1746653160.441487
1350,Reneium,sell,1,1746653160.442383
1351,Reneium,sell,1,1746653160.443101
1352,RottenFishCo,sell,1,1746653160.44399
1353,GameStart,sell,1,1746653160.445164
1354,PiloteCo,sell,1,1746653160.447675
1355,Reneium,sell,1,1746653160.4484742
1356,Reneium,sell,1,1746653160.4488761
1357,RottenFishCo,sell,1,1746653160.450712
1358,GameStart,sell,1,1746653160.452058
1359,PiloteCo,sell,1,1746653160.455925
1360,Reneium,sell,1,1746653160.4624221
1361,Reneium,sell,1,1746653160.463011
1362,RottenFishCo,sell,1,1746653160.463573
1363,DogmatixCo,sell,1,1746653160.4668999
1364,Reneium,sell,1,1746653160.470606
1365,Reneium,sell,1,1746653160.4713001
1366,RottenFishCo,sell,1,1746653160.4718158
1367,DogmatixCo,sell,1,1746653160.477961
1368,Reneium,sell,1,1746653160.4993029
1369,RottenFishCo,sell,1,1746653160.502018
1370,Reneium,sell,1,1746653160.503298
1371,DogmatixCo,sell,1,1746653160.506454
1372,Goscinnyium,sell,1,1746653160.511404
1373,RottenFishCo,sell,1,1746653160.512653
1374,Reneium,sell,1,1746653160.515079
1375,DogmatixCo,sell,1,1746653160.5155342
1376,Goscinnyium,sell,1,1746653160.521596
1377,RottenFishCo,sell,1,1746653160.522223
1378,Goscinnyium,sell,1,1746653160.5257652
1379,Reneium,sell,1,1746653160.5283031
1380,Goscinnyium,sell,1,1746653160.536289
1381,RottenFishCo,sell,1,1746653160.53711
1382,Reneium,sell,1,1746653160.5373068
1384,RottenFishCo,sell,1,1746653160.5495439
1385,Goscinnyium,sell,1,1746653160.564866
1386,RottenFishCo,sell,1,1746653160.569083
1387,CaesarTech,sell,1,1746653160.576499
1388,RottenFishCo,sell,1,1746653160.577869
1390,CaesarTech,sell,1,1746653160.5881228
1391,CaesarTech,sell,1,1746653160.599926
1392,RottenFishCo,sell,1,1746653160.6017642
1393,CaesarTech,sell,1,1746653160.614232
1394,PiloteCo,sell,1,1746653160.6145139
1395,PiloteCo,sell,1,1746653160.625403
1396,CaesarTech,sell,1,1746653160.625816
1397,PiloteCo,sell,1,1746653160.6321468
1398,CaesarTech,sell,1,1746653160.632475
1399,PiloteCo,sell,1,1746653160.638452
1400,CaesarTech,sell,1,1746653160.639099
1401,PiloteCo,sell,1,1746653160.6453729
1402,CaesarTech,sell,1,1746653160.645683
1403,Reneium,sell,1,1746653160.650694
1404,CaesarTech,sell,1,1746653160.651094
1405,CaesarTech,sell,1,1746653160.656089
1406,GameStart,sell,1,1746653165.938967
1407,GameStart,sell,1,1746653165.939879
1409,PiloteCo,sell,1,1746653165.940355
1410,PiloteCo,sell,1,1746653165.946283
1411,BoarCo,sell,1,1746653165.947553
1412,BoarCo,sell,1,1746653165.948077
1413,MenhirCo,sell,1,1746653165.949022
1414,GameStart,sell,1,1746653165.9501
1415,CaesarTech,sell,1,1746653165.95922
1416,DogmatixCo,sell,1,1746653165.960116
1417,RottenFishCo,sell,1,1746653165.9613209
1418,Goscinnyium,sell,1,1746653165.96207
1419,MenhirCo,sell,1,1746653165.9631832
1420,MenhirCo,sell,1,1746653165.9663439
1421,RottenFishCo,sell,1,1746653165.967704
1422,DogmatixCo,sell,1,1746653165.970089
1423,Goscinnyium,sell,1,1746653165.970985
1424,GameStart,sell,1,1746653165.9721768
1425,PiloteCo,sell,1,1746653165.976238
1426,GameStart,sell,1,1746653165.9771159
1427,Reneium,sell,1,1746653165.979719
1428,LutetiaTech,sell,1,1746653165.981676
1429,Reneium,sell,1,1746653165.982759
1430,Reneium,sell,1,1746653165.99691
1431,MenhirCo,sell,1,1746653166.174088
1432,PiloteCo,sell,1,1746653166.1747699
1433,RottenFishCo,sell,1,1746653166.1752288
1434,Goscinnyium,sell,1,1746653166.18048
1435,MenhirCo,sell,1,1746653166.1811929
1436,CaesarTech,sell,1,1746653166.181969
1437,RottenFishCo,sell,1,1746653166.182716
1438,Goscinnyium,sell,1,1746653166.186916
1439,LutetiaTech,sell,1,1746653166.188092
1440,RottenFishCo,sell,1,1746653166.188746
1441,GameStart,sell,1,1746653166.189056
1442,MenhirCo,sell,1,1746653166.189829
1443,Goscinnyium,sell,1,1746653166.1937652
1444,MenhirCo,sell,1,1746653166.194039
1445,MenhirCo,sell,1,1746653166.1955001
1447,CaesarTech,sell,1,1746653166.196353
1448,GameStart,sell,1,1746653166.20178
1449,Reneium,sell,1,1746653166.202207
1450,CaesarTech,sell,1,1746653166.202764
1451,DogmatixCo,sell,1,1746653166.203407
1452,MenhirCo,sell,1,1746653166.204326
1453,GameStart,sell,1,1746653166.209224
1454,LutetiaTech,sell,1,1746653166.20977
1455,LutetiaTech,sell,1,1746653166.210342
1456,BoarCo,sell,1,1746653166.2112792
1457,MenhirCo,sell,1,1746653166.2115881
1458,CaesarTech,sell,1,1746653166.227215
1459,PiloteCo,sell,1,1746653166.227917
1460,RottenFishCo,sell,1,1746653166.235565
1461,MenhirCo,sell,1,1746653166.235927
1462,GameStart,sell,1,1746653166.265101
1463,RottenFishCo,sell,1,1746653166.2664871
1464,Goscinnyium,sell,1,1746653166.2843678
1465,Goscinnyium,sell,1,1746653166.323832
1466,Goscinnyium,sell,1,1746653166.334453
1467,Goscinnyium,sell,1,1746653166.34869
1468,MenhirCo,sell,1,1746653166.520575
1469,DogmatixCo,sell,1,1746653166.521512
1470,DogmatixCo,sell,1,1746653166.5218701
1471,LutetiaTech,sell,1,1746653166.525419
1472,MenhirCo,sell,1,1746653166.526303
1473,PiloteCo,sell,1,1746653166.527031
1474,CaesarTech,sell,1,1746653166.528192
1475,CaesarTech,sell,1,1746653166.52877
1476,MenhirCo,sell,1,1746653166.533215
1477,LutetiaTech,sell,1,1746653166.5341241
1478,PiloteCo,sell,1,1746653166.534534
1479,Goscinnyium,sell,1,1746653166.5354218
1480,BoarCo,sell,1,1746653166.536098
1481,RottenFishCo,sell,1,1746653166.539177
1482,RottenFishCo,sell,1,1746653166.540787
1483,CaesarTech,sell,1,1746653166.5412438
1484,RottenFishCo,sell,1,1746653166.542196
1485,CaesarTech,sell,1,1746653166.543474
1486,MenhirCo,sell,1,1746653166.549502
1487,BoarCo,sell,1,1746653166.550175
1489,CaesarTech,sell,1,1746653166.552383
1490,Reneium,sell,1,1746653166.5541928
1491,Reneium,sell,1,1746653166.569741
1492,LutetiaTech,sell,1,1746653166.5715368
1493,DogmatixCo,sell,1,1746653166.5826938
1494,BoarCo,sell,1,1746653166.5839942
1495,RottenFishCo,sell,1,1746653166.585415
1496,LutetiaTech,sell,1,1746653166.597315
1497,GameStart,sell,1,1746653166.600498
1499,GameStart,sell,1,1746653166.61419
1500,GameStart,sell,1,1746653166.6233978
1501,RottenFishCo,sell,1,1746653166.624604
1502,DogmatixCo,sell,1,1746653166.810879
1503,LutetiaTech,sell,1,1746653166.813069
1504,MenhirCo,sell,1,1746653166.818151
1505,RottenFishCo,sell,1,1746653166.819268
1506,DogmatixCo,sell,1,1746653166.823452
1507,MenhirCo,sell,1,1746653166.823678
1508,LutetiaTech,sell,1,1746653166.8252969
1509,BoarCo,sell,1,1746653166.827022
1510,RottenFishCo,sell,1,1746653166.8290718
1511,DogmatixCo,sell,1,1746653166.830123
1512,CaesarTech,sell,1,1746653166.830775
1513,LutetiaTech,sell,1,1746653166.831826
1514,Reneium,sell,1,1746653166.8332422
1515,LutetiaTech,sell,1,1746653166.835785
1516,DogmatixCo,sell,1,1746653166.83637
1517,CaesarTech,sell,1,1746653166.837043
1518,LutetiaTech,sell,1,1746653166.837982
1519,GameStart,sell,1,1746653166.839477
1520,DogmatixCo,sell,1,1746653166.84273
1521,LutetiaTech,sell,1,1746653166.8428721
1523,LutetiaTech,sell,1,1746653166.8435469
1524,LutetiaTech,sell,1,1746653166.844615
1525,DogmatixCo,sell,1,1746653166.849858
1526,LutetiaTech,sell,1,1746653166.8507361
1527,MenhirCo,sell,1,1746653166.8515148
1528,RottenFishCo,sell,1,1746653166.852459
1529,LutetiaTech,sell,1,1746653166.85298
1530,Reneium,sell,1,1746653166.8586812
1531,LutetiaTech,sell,1,1746653166.8638709
1532,MenhirCo,sell,1,1746653166.865859
1533,BoarCo,sell,1,1746653166.866286
1534,BoarCo,sell,1,1746653166.867049
1535,Reneium,sell,1,1746653166.871961
1536,MenhirCo,sell,1,1746653166.87453
1537,BoarCo,sell,1,1746653166.87521
1538,LutetiaTech,sell,1,1746653166.875456
1539,CaesarTech,sell,1,1746653166.879356
1540,MenhirCo,sell,1,1746653166.884489
1541,LutetiaTech,sell,1,1746653166.887279
1542,BoarCo,sell,1,1746653166.88888
1543,MenhirCo,sell,1,1746653166.892948
1544,BoarCo,sell,1,1746653166.894301
1545,CaesarTech,sell,1,1746653166.896291
1546,MenhirCo,sell,1,1746653166.8983512
1547,BoarCo,sell,1,1746653166.902334
1548,CaesarTech,sell,1,1746653166.904458
1549,DogmatixCo,sell,1,1746653166.90508
1550,BoarCo,sell,1,1746653166.909535
1551,CaesarTech,sell,1,1746653166.911554
1552,MenhirCo,sell,1,1746653167.073421
1553,LutetiaTech,sell,1,1746653167.076694
1554,MenhirCo,sell,1,1746653167.091844
1555,MenhirCo,sell,1,1746653167.0936692
1556,LutetiaTech,sell,1,1746653167.095362
1557,PiloteCo,sell,1,1746653167.097826
1558,MenhirCo,sell,1,1746653167.098919
1559,Reneium,sell,1,1746653167.099284
1560,DogmatixCo,sell,1,1746653167.100231
1561,LutetiaTech,sell,1,1746653167.102119
1562,GameStart,sell,1,1746653167.105014
1563,Reneium,sell,1,1746653167.106223
1564,RottenFishCo,sell,1,1746653167.106573
1565,MenhirCo,sell,1,1746653167.106858
1566,LutetiaTech,sell,1,1746653167.108932
1567,GameStart,sell,1,1746653167.111829
1568,Reneium,sell,1,1746653167.112501
1569,RottenFishCo,sell,1,1746653167.1141279
1570,MenhirCo,sell,1,1746653167.114321
1571,GameStart,sell,1,1746653167.11452
1572,GameStart,sell,1,1746653167.1187148
1573,Reneium,sell,1,1746653167.119859
1574,RottenFishCo,sell,1,1746653167.12023
1575,MenhirCo,sell,1,1746653167.121359
1576,MenhirCo,sell,1,1746653167.122029
1577,GameStart,sell,1,1746653167.125639
1578,Reneium,sell,1,1746653167.127295
1579,RottenFishCo,sell,1,1746653167.127819
1580,MenhirCo,sell,1,1746653167.128781
1581,MenhirCo,sell,1,1746653167.138944
1582,GameStart,sell,1,1746653167.156513
1583,Reneium,sell,1,1746653167.1593332
1584,MenhirCo,sell,1,1746653167.1638558
1585,Goscinnyium,sell,1,1746653167.165615
1586,PiloteCo,sell,1,1746653167.170959
1587,GameStart,sell,1,1746653167.173603
1588,Reneium,sell,1,1746653167.17469
1589,Goscinnyium,sell,1,1746653167.17694
1590,MenhirCo,sell,1,1746653167.177981
1591,RottenFishCo,sell,1,1746653167.179185
1592,CaesarTech,sell,1,1746653167.1824331
1593,BoarCo,sell,1,1746653167.183598
1594,Goscinnyium,sell,1,1746653167.184472
1595,MenhirCo,sell,1,1746653167.184617
1596,RottenFishCo,sell,1,1746653167.188143
1597,BoarCo,sell,1,1746653167.190291
1598,BoarCo,sell,1,1746653167.1907709
1599,MenhirCo,sell,1,1746653167.1913579
1600,Goscinnyium,sell,1,1746653167.1925771
1601,RottenFishCo,sell,1,1746653167.201601
1602,BoarCo,sell,1,1746653167.204545
1603,BoarCo,sell,1,1746653167.206687
1604,DogmatixCo,sell,1,1746653167.207425
1605,MenhirCo,sell,1,1746653167.207859
1606,RottenFishCo,sell,1,1746653167.213485
1607,BoarCo,sell,1,1746653167.214279
1608,BoarCo,sell,1,1746653167.216429
1609,MenhirCo,sell,1,1746653167.216915
1610,BoarCo,sell,1,1746653167.22458
1611,RottenFishCo,sell,1,1746653167.226326
1612,BoarCo,sell,1,1746653167.2266932
1613,MenhirCo,sell,1,1746653167.2269208
1614,BoarCo,sell,1,1746653167.231005
1616,RottenFishCo,sell,1,1746653167.233848
1617,MenhirCo,sell,1,1746653167.2341871
1618,BoarCo,sell,1,1746653167.2380958
1619,BoarCo,sell,1,1746653167.24019
1621,Goscinnyium,sell,1,1746653167.242213
1622,BoarCo,sell,1,1746653167.281364
1623,BoarCo,sell,1,1746653167.282656
1624,MenhirCo,sell,1,1746653167.291049
1626,BoarCo,sell,1,1746653167.298155
1627,MenhirCo,sell,1,1746653167.303701
1628,BoarCo,sell,1,1746653167.312136
1629,BoarCo,sell,1,1746653167.313
1630,MenhirCo,sell,1,1746653167.322579
1631,MenhirCo,sell,1,1746653167.33054
1632,BoarCo,sell,1,1746653167.3309178
1633,MenhirCo,sell,1,1746653167.337333
1634,PiloteCo,sell,1,1746653167.344355
1635,MenhirCo,sell,1,1746653167.3496609
1636,PiloteCo,sell,1,1746653167.354191
1637,MenhirCo,sell,1,1746653167.360768
1638,PiloteCo,sell,1,1746653167.3637671
1639,MenhirCo,sell,1,1746653167.370068
1640,PiloteCo,sell,1,1746653167.37248
1641,LutetiaTech,sell,1,1746653167.382418
1642,PiloteCo,sell,1,1746653167.3829892
1643,PiloteCo,sell,1,1746653167.3925068
1644,LutetiaTech,sell,1,1746653167.394081
1645,BoarCo,sell,1,1746653167.401092
1646,LutetiaTech,sell,1,1746653167.404213
1647,BoarCo,sell,1,1746653167.41425
1648,DogmatixCo,sell,1,1746653195.8825002
1649,BoarCo,sell,1,1746653195.8852952
1650,BoarCo,sell,1,1746653195.888789
1651,BoarCo,sell,1,1746653195.892127
1652,CaesarTech,sell,1,1746653195.9041421
1653,CaesarTech,sell,1,1746653195.908375
1654,MenhirCo,sell,1,1746653195.911537
1655,DogmatixCo,sell,1,1746653201.0662432
1656,Reneium,sell,1,1746653201.070013
1657,Reneium,sell,1,1746653201.073523
1658,PiloteCo,sell,1,1746653201.0774589
1659,PiloteCo,sell,1,1746653201.082124
1660,BoarCo,sell,1,1746653201.085728
1661,BoarCo,sell,1,1746653201.0891871
1662,MenhirCo,sell,1,1746653201.092606
1663,MenhirCo,sell,1,1746653201.095732
1664,BoarCo,sell,1,1746653221.3003142
1665,DogmatixCo,sell,1,1746653221.314249
1666,DogmatixCo,sell,1,1746653221.317468
1667,BoarCo,sell,1,1746653221.320454
1668,MenhirCo,sell,1,1746653221.323293
1669,MenhirCo,sell,1,1746653221.3262
1670,GameStart,sell,1,1746653221.32911
1671,MenhirCo,sell,1,1746653231.546695
1672,Goscinnyium,sell,1,1746653231.550109
1673,CaesarTech,sell,1,1746653231.554602
1674,BoarCo,sell,1,1746653231.562388
1675,GameStart,sell,1,1746653231.565214
1676,Goscinnyium,sell,1,1746653810.6852229
1681,RottenFishCo,sell,1,1746653810.687149
1684,Reneium,sell,1,1746653810.6881511
1686,LutetiaTech,sell,1,1746653810.689038
1687,LutetiaTech,sell,1,1746653810.6904252
1688,GameStart,sell,1,1746653810.690819
1689,RottenFishCo,sell,1,1746653810.6930299
1690,Reneium,sell,1,1746653810.693797
1691,LutetiaTech,sell,1,1746653810.6953359
1692,Reneium,sell,1,1746653810.696982
1693,PiloteCo,sell,1,1746653810.6976159
1694,DogmatixCo,sell,1,1746653810.698942
1695,GameStart,sell,1,1746653810.700039
1696,Reneium,sell,1,1746653810.7006998
1697,Reneium,sell,1,1746653810.70182
1698,GameStart,sell,1,1746653810.7023182
1699,GameStart,sell,1,1746653810.708724
1700,BoarCo,sell,1,1746653810.709033
1701,PiloteCo,sell,1,1746653810.8793411
1702,Reneium,sell,1,1746653810.87969
1703,MenhirCo,sell,1,1746653810.8801239
1704,RottenFishCo,sell,1,1746653810.880471
1705,BoarCo,sell,1,1746653810.880945
1706,PiloteCo,sell,1,1746653810.8861089
1708,PiloteCo,sell,1,1746653810.886677
1709,CaesarTech,sell,1,1746653810.887848
1710,PiloteCo,sell,1,1746653810.8885472
1711,BoarCo,sell,1,1746653810.895883
1712,PiloteCo,sell,1,1746653810.8974981
1713,CaesarTech,sell,1,1746653810.898634
1714,Goscinnyium,sell,1,1746653810.899416
1715,PiloteCo,sell,1,1746653810.900204
1716,CaesarTech,sell,1,1746653810.916863
1717,CaesarTech,sell,1,1746653810.919326
1718,Reneium,sell,1,1746653810.920633
1719,Goscinnyium,sell,1,1746653810.921846
1720,Goscinnyium,sell,1,1746653810.926592
1721,CaesarTech,sell,1,1746653810.933135
1722,BoarCo,sell,1,1746653810.933574
1723,Goscinnyium,sell,1,1746653810.935078
1724,PiloteCo,sell,1,1746653810.9354382
1725,Goscinnyium,sell,1,1746653810.948001
1726,Reneium,sell,1,1746653810.988641
1727,PiloteCo,sell,1,1746653810.9985511
1728,GameStart,sell,1,1746653811.0014012
1730,CaesarTech,sell,1,1746653811.009402
1731,RottenFishCo,sell,1,1746653811.048448
1732,RottenFishCo,sell,1,1746653811.070615
1733,RottenFishCo,sell,1,1746653811.0900118
1734,DogmatixCo,sell,1,1746653811.247489
1735,RottenFishCo,sell,1,1746653811.248373
1736,LutetiaTech,sell,1,1746653811.248565
1737,DogmatixCo,sell,1,1746653811.249463
1738,RottenFishCo,sell,1,1746653811.2541308
1739,RottenFishCo,sell,1,1746653811.2546072
1740,LutetiaTech,sell,1,1746653811.2556522
1741,BoarCo,sell,1,1746653811.2563908
1742,GameStart,sell,1,1746653811.259454
1743,PiloteCo,sell,1,1746653811.2602649
1744,PiloteCo,sell,1,1746653811.260829
1745,Reneium,sell,1,1746653811.263021
1746,MenhirCo,sell,1,1746653811.263447
1747,CaesarTech,sell,1,1746653811.2657971
1748,PiloteCo,sell,1,1746653811.267644
1749,GameStart,sell,1,1746653811.2683651
1750,Reneium,sell,1,1746653811.269873
1751,Reneium,sell,1,1746653811.2703109
1752,DogmatixCo,sell,1,1746653811.273281
1753,LutetiaTech,sell,1,1746653811.2741
1754,RottenFishCo,sell,1,1746653811.2742112
1755,Reneium,sell,1,1746653811.2761369
1756,GameStart,sell,1,1746653811.277241
1757,GameStart,sell,1,1746653811.279667
1758,DogmatixCo,sell,1,1746653811.280142
1759,MenhirCo,sell,1,1746653811.28136
1760,DogmatixCo,sell,1,1746653811.282142
1761,GameStart,sell,1,1746653811.284503
1762,BoarCo,sell,1,1746653811.28813
1763,DogmatixCo,sell,1,1746653811.289004
1765,MenhirCo,sell,1,1746653811.2900128
1766,BoarCo,sell,1,1746653811.298187
1767,DogmatixCo,sell,1,1746653811.303688
1768,BoarCo,sell,1,1746653811.30619
1769,Reneium,sell,1,1746653811.322402
1770,BoarCo,sell,1,1746653811.325082
1771,Reneium,sell,1,1746653811.336478
1772,BoarCo,sell,1,1746653811.339206
1773,Reneium,sell,1,1746653811.348104
1774,BoarCo,sell,1,1746653811.3527622
1775,BoarCo,sell,1,1746653811.362805
1776,Reneium,sell,1,1746653811.3683221
1777,Reneium,sell,1,1746653811.372772
1778,Reneium,sell,1,1746653811.375941
1779,BoarCo,sell,1,1746653811.518332
1780,CaesarTech,sell,1,1746653811.520351
1781,MenhirCo,sell,1,1746653811.525001
1782,Goscinnyium,sell,1,1746653811.525336
1783,CaesarTech,sell,1,1746653811.527951
1784,DogmatixCo,sell,1,1746653811.5326579
1785,MenhirCo,sell,1,1746653811.533335
1786,Goscinnyium,sell,1,1746653811.534227
1787,LutetiaTech,sell,1,1746653811.534383
1788,Goscinnyium,sell,1,1746653811.53527
1789,DogmatixCo,sell,1,1746653811.540703
1790,Goscinnyium,sell,1,1746653811.541436
1792,Goscinnyium,sell,1,1746653811.5419369
1793,LutetiaTech,sell,1,1746653811.542172
1794,DogmatixCo,sell,1,1746653811.547112
1795,Goscinnyium,sell,1,1746653811.548141
1796,Goscinnyium,sell,1,1746653811.548619
1797,PiloteCo,sell,1,1746653811.54917
1798,MenhirCo,sell,1,1746653811.5501928
1799,DogmatixCo,sell,1,1746653811.5538838
1800,Goscinnyium,sell,1,1746653811.557529
1801,GameStart,sell,1,1746653811.5593548
1802,Goscinnyium,sell,1,1746653811.559763
1803,MenhirCo,sell,1,1746653811.5605068
1804,BoarCo,sell,1,1746653811.563742
1805,Goscinnyium,sell,1,1746653811.5645282
1806,BoarCo,sell,1,1746653811.566158
1807,GameStart,sell,1,1746653811.5670872
1808,MenhirCo,sell,1,1746653811.5694988
1809,BoarCo,sell,1,1746653811.588575
1810,Goscinnyium,sell,1,1746653811.591199
1811,BoarCo,sell,1,1746653811.59258
1812,Reneium,sell,1,1746653811.594274
1813,Goscinnyium,sell,1,1746653811.599244
1817,Goscinnyium,sell,1,1746653811.6104572
1818,Goscinnyium,sell,1,1746653811.6226702
1819,Goscinnyium,sell,1,1746653811.6302369
1820,CaesarTech,sell,1,1746653811.632576
1821,BoarCo,sell,1,1746653811.637735
1822,Goscinnyium,sell,1,1746653811.65186
1823,CaesarTech,sell,1,1746653811.6575491
1824,CaesarTech,sell,1,1746653811.6582222
1825,Goscinnyium,sell,1,1746653811.6616352
1826,CaesarTech,sell,1,1746653811.664336
1827,LutetiaTech,sell,1,1746653811.664764
1828,DogmatixCo,sell,1,1746653811.667642
1829,CaesarTech,sell,1,1746653811.6719859
1830,LutetiaTech,sell,1,1746653811.673152
1831,DogmatixCo,sell,1,1746653811.727398
1832,BoarCo,sell,1,1746653811.762624
1833,LutetiaTech,sell,1,1746653811.771808
1834,DogmatixCo,sell,1,1746653811.953669
1835,LutetiaTech,sell,1,1746653812.007912
1836,BoarCo,sell,1,1746653812.012361
1837,DogmatixCo,sell,1,1746653812.017013
1838,LutetiaTech,sell,1,1746653812.021132
1839,LutetiaTech,sell,1,1746653812.02804
1840,BoarCo,sell,1,1746653812.0283551
1841,GameStart,sell,1,1746653812.029342
1842,GameStart,sell,1,1746653812.0339599
1844,BoarCo,sell,1,1746653812.0347068
1845,GameStart,sell,1,1746653812.039587
1846,BoarCo,sell,1,1746653812.0398579
1847,LutetiaTech,sell,1,1746653812.040191
1848,BoarCo,sell,1,1746653812.043875
1849,MenhirCo,sell,1,1746653812.044223
1850,LutetiaTech,sell,1,1746653812.044641
1851,BoarCo,sell,1,1746653812.048188
1852,MenhirCo,sell,1,1746653812.048428
1853,LutetiaTech,sell,1,1746653812.048841
1854,BoarCo,sell,1,1746653812.053091
1855,LutetiaTech,sell,1,1746653812.054372
1856,BoarCo,sell,1,1746653812.057589
1857,PiloteCo,sell,1,1746653812.062071
1858,PiloteCo,sell,1,1746653812.073419
1859,BoarCo,sell,1,1746653812.2850869
1860,CaesarTech,sell,1,1746653812.285429
1861,Goscinnyium,sell,1,1746653812.286251
1862,Reneium,sell,1,1746653812.287731
1863,DogmatixCo,sell,1,1746653812.2900941
1864,CaesarTech,sell,1,1746653812.292515
1865,BoarCo,sell,1,1746653812.2928
1866,Goscinnyium,sell,1,1746653812.293343
1867,Reneium,sell,1,1746653812.293793
1868,DogmatixCo,sell,1,1746653812.296764
1869,MenhirCo,sell,1,1746653812.298881
1870,BoarCo,sell,1,1746653812.29932
1871,CaesarTech,sell,1,1746653812.299667
1872,Reneium,sell,1,1746653812.3003461
1873,DogmatixCo,sell,1,1746653812.303326
1874,MenhirCo,sell,1,1746653812.3048398
1875,MenhirCo,sell,1,1746653812.3055942
1876,Reneium,sell,1,1746653812.306677
1877,BoarCo,sell,1,1746653812.307109
1878,Goscinnyium,sell,1,1746653812.30996
1879,MenhirCo,sell,1,1746653812.311706
1880,MenhirCo,sell,1,1746653812.311968
1881,BoarCo,sell,1,1746653812.3134458
1882,Reneium,sell,1,1746653812.314413
1883,Goscinnyium,sell,1,1746653812.3173802
1884,DogmatixCo,sell,1,1746653812.318979
1885,MenhirCo,sell,1,1746653812.3198762
1886,BoarCo,sell,1,1746653812.32074
1887,Reneium,sell,1,1746653812.322718
1888,BoarCo,sell,1,1746653812.3239942
1889,DogmatixCo,sell,1,1746653812.3281112
1890,RottenFishCo,sell,1,1746653812.329225
1891,BoarCo,sell,1,1746653812.329561
1892,RottenFishCo,sell,1,1746653812.3305202
1893,Reneium,sell,1,1746653812.330967
1894,DogmatixCo,sell,1,1746653812.334783
1895,RottenFishCo,sell,1,1746653812.3356302
1896,RottenFishCo,sell,1,1746653812.3359659
1897,BoarCo,sell,1,1746653812.3372412
1898,Reneium,sell,1,1746653812.338337
1899,DogmatixCo,sell,1,1746653812.340978
1900,RottenFishCo,sell,1,1746653812.343634
1902,BoarCo,sell,1,1746653812.344691
1903,Reneium,sell,1,1746653812.345542
1904,DogmatixCo,sell,1,1746653812.34907
1905,Reneium,sell,1,1746653812.352316
1906,Reneium,sell,1,1746653812.353467
1907,BoarCo,sell,1,1746653812.3541582
1908,RottenFishCo,sell,1,1746653812.3543339
1909,Goscinnyium,sell,1,1746653812.355497
1910,Reneium,sell,1,1746653812.3587468
1911,Reneium,sell,1,1746653812.3597598
1912,GameStart,sell,1,1746653812.360497
1913,RottenFishCo,sell,1,1746653812.360964
1914,Goscinnyium,sell,1,1746653812.361805
1915,Reneium,sell,1,1746653812.3660018
1916,Reneium,sell,1,1746653812.3665211
1918,RottenFishCo,sell,1,1746653812.3671622
1919,Goscinnyium,sell,1,1746653812.368242
1920,Reneium,sell,1,1746653812.3732
1921,Reneium,sell,1,1746653812.373415
1922,RottenFishCo,sell,1,1746653812.374434
1923,Reneium,sell,1,1746653812.374845
1924,Goscinnyium,sell,1,1746653812.3751879
1925,Reneium,sell,1,1746653812.3799229
1926,Reneium,sell,1,1746653812.3805299
1927,RottenFishCo,sell,1,1746653812.381234
1928,Reneium,sell,1,1746653812.381601
1929,Goscinnyium,sell,1,1746653812.382396
1930,Reneium,sell,1,1746653812.386972
1931,DogmatixCo,sell,1,1746653812.38798
1932,RottenFishCo,sell,1,1746653812.3882828
1933,Reneium,sell,1,1746653812.3891141
