transaction_number,stock_name,order_type,quantity,timestamp
4059,Reneium,sell,1,1746665105.0058172
4060,GameStart,sell,1,1746665105.007647
4061,CaesarTech,sell,1,1746665105.014286
4062,BoarCo,sell,1,1746665105.0393531
4063,BoarCo,sell,1,1746665105.03988
4064,Reneium,sell,1,1746665105.041301
4065,GameStart,sell,1,1746665105.04475
4066,CaesarTech,sell,1,1746665105.072798
4067,BoarCo,sell,1,1746665105.07435
4068,RottenFishCo,sell,1,1746665105.07903
4069,Reneium,sell,1,1746665105.0841541
4070,GameStart,sell,1,1746665105.088861
4071,CaesarTech,sell,1,1746665105.095053
4072,BoarCo,sell,1,1746665105.0979872
4073,RottenFishCo,sell,1,1746665105.099426
4074,Reneium,sell,1,1746665105.1003919
4075,GameStart,sell,1,1746665105.102117
4076,CaesarTech,sell,1,1746665105.116138
4077,DogmatixCo,sell,1,1746665105.1186528
4078,GameStart,sell,1,1746665105.119261
4079,RottenFishCo,sell,1,1746665105.12031
4080,Reneium,sell,1,1746665105.1214569
4081,CaesarTech,sell,1,1746665105.125858
4082,DogmatixCo,sell,1,1746665105.127137
4083,GameStart,sell,1,1746665105.128296
4084,RottenFishCo,sell,1,1746665105.129004
4085,PiloteCo,sell,1,1746665105.130788
4086,CaesarTech,sell,1,1746665105.135534
4087,DogmatixCo,sell,1,1746665105.1376152
4088,GameStart,sell,1,1746665105.138266
4089,GameStart,sell,1,1746665105.139288
4090,RottenFishCo,sell,1,1746665105.139912
4091,GameStart,sell,1,1746665105.144091
4092,DogmatixCo,sell,1,1746665105.145994
4093,GameStart,sell,1,1746665105.147533
4094,BoarCo,sell,1,1746665105.14833
4095,CaesarTech,sell,1,1746665105.1490932
4096,CaesarTech,sell,1,1746665105.1507258
4097,DogmatixCo,sell,1,1746665105.154322
4098,GameStart,sell,1,1746665105.155689
4099,BoarCo,sell,1,1746665105.15638
4100,CaesarTech,sell,1,1746665105.164532
4101,CaesarTech,sell,1,1746665105.165368
4102,DogmatixCo,sell,1,1746665105.172054
4103,BoarCo,sell,1,1746665105.17268
4104,GameStart,sell,1,1746665105.17553
4105,CaesarTech,sell,1,1746665105.179442
4106,CaesarTech,sell,1,1746665105.1818671
4107,DogmatixCo,sell,1,1746665105.185132
4108,CaesarTech,sell,1,1746665105.1864882
4109,GameStart,sell,1,1746665105.1886091
4110,CaesarTech,sell,1,1746665105.1908538
4111,CaesarTech,sell,1,1746665105.1952078
4112,GameStart,sell,1,1746665105.1962082
4113,RottenFishCo,sell,1,1746665105.196928
4114,CaesarTech,sell,1,1746665105.210573
4115,CaesarTech,sell,1,1746665105.211551
4116,GameStart,sell,1,1746665105.2150578
4117,RottenFishCo,sell,1,1746665105.224034
4118,CaesarTech,sell,1,1746665105.2409449
4119,RottenFishCo,sell,1,1746665105.2569768
4120,GameStart,sell,1,1746665105.258921
4121,CaesarTech,sell,1,1746665105.282639
4122,RottenFishCo,sell,1,1746665105.2876549
4123,GameStart,sell,1,1746665105.301601
4124,Reneium,sell,1,1746665105.3046021
4125,RottenFishCo,sell,1,1746665105.304905
4126,Reneium,sell,1,1746665105.3307588
4127,GameStart,sell,1,1746665105.3335948
4128,RottenFishCo,sell,1,1746665105.335095
4129,Reneium,sell,1,1746665105.354246
4130,RottenFishCo,sell,1,1746665105.354524
4131,GameStart,sell,1,1746665105.355005
4132,GameStart,sell,1,1746665105.3830159
4133,RottenFishCo,sell,1,1746665105.3832982
4134,GameStart,sell,1,1746665105.3936372
4135,RottenFishCo,sell,1,1746665105.395326
4136,GameStart,sell,1,1746665105.4095879
4137,RottenFishCo,sell,1,1746665105.412436
4138,GameStart,sell,1,1746665105.422289
4139,RottenFishCo,sell,1,1746665105.422633
4140,RottenFishCo,sell,1,1746665105.4294431
4141,GameStart,sell,1,1746665105.4336262
4142,GameStart,sell,1,1746665105.4577322
4143,GameStart,sell,1,1746665105.480096
4144,GameStart,sell,1,1746665105.495668
4145,GameStart,sell,1,1746665105.545693
4146,GameStart,sell,1,1746665105.557945
4147,GameStart,sell,1,1746665105.568343
4148,GameStart,sell,1,1746665105.577939
4149,GameStart,sell,1,1746665105.582017
4150,GameStart,sell,1,1746665105.586099
4151,GameStart,sell,1,1746665105.5906088
4152,GameStart,sell,1,1746665105.598615
4153,GameStart,sell,1,1746665105.606751
4154,GameStart,sell,1,1746665105.614391
4155,GameStart,sell,1,1746665105.622028
4156,GameStart,sell,1,1746665105.625878
4157,GameStart,sell,1,1746665105.630526
4158,GameStart,sell,1,1746665105.640938
4159,GameStart,sell,1,1746665105.649238
4160,GameStart,sell,1,1746665105.664084
4161,GameStart,sell,1,1746665105.674135
4162,PiloteCo,sell,1,1746665105.682784
4163,PiloteCo,sell,1,1746665105.690839
4164,Goscinnyium,sell,1,1746665105.698671
4165,Goscinnyium,sell,1,1746665105.702992
4166,DogmatixCo,sell,1,1746665105.706124
4167,DogmatixCo,sell,1,1746665105.709367
4168,DogmatixCo,sell,1,1746665105.7129622
4169,DogmatixCo,sell,1,1746665105.716913
4170,DogmatixCo,sell,1,1746665105.7209952
4171,DogmatixCo,sell,1,1746665105.724139
4172,Reneium,sell,1,1746665134.625057
4173,LutetiaTech,sell,1,1746665134.6408682
4174,LutetiaTech,sell,1,1746665134.651315
4175,DogmatixCo,sell,1,1746665134.654707
4176,BoarCo,sell,1,1746665134.657661
4177,MenhirCo,sell,1,1746665134.661713
4178,BoarCo,sell,1,1746665139.8885498
4179,BoarCo,sell,1,1746665139.894528
4180,BoarCo,sell,1,1746665139.902407
4181,BoarCo,sell,1,1746665139.908156
4182,BoarCo,sell,1,1746665139.912402
4183,BoarCo,sell,1,1746665139.917081
4184,BoarCo,sell,1,1746665139.9257731
4185,DogmatixCo,sell,1,1746665139.92944
4186,DogmatixCo,sell,1,1746665139.9325938
4187,PiloteCo,sell,1,1746665139.9355211
4188,MenhirCo,sell,1,1746665160.160929
4189,LutetiaTech,sell,1,1746665160.165339
4190,BoarCo,sell,1,1746665160.168631
4191,RottenFishCo,sell,1,1746665160.174079
4192,CaesarTech,sell,1,1746665160.1774888
4193,PiloteCo,sell,1,1746665170.363607
4194,MenhirCo,sell,1,1746665170.367268
4195,RottenFishCo,sell,1,1746665170.3705568
4196,RottenFishCo,sell,1,1746665170.3737988
4197,Reneium,sell,1,1746665170.377128
4198,RottenFishCo,sell,1,1746665170.380172
4199,MenhirCo,sell,1,1746666292.141373
4200,MenhirCo,sell,1,1746666292.141608
4201,RottenFishCo,sell,1,1746666292.14187
4202,RottenFishCo,sell,1,1746666292.141975
4203,BoarCo,sell,1,1746666292.142417
4204,PiloteCo,sell,1,1746666292.148927
4205,GameStart,sell,1,1746666292.149208
4206,Goscinnyium,sell,1,1746666292.149718
4207,RottenFishCo,sell,1,1746666292.151872
4208,Goscinnyium,sell,1,1746666292.151993
4209,MenhirCo,sell,1,1746666292.15787
4210,LutetiaTech,sell,1,1746666292.159242
4211,DogmatixCo,sell,1,1746666292.162152
4212,LutetiaTech,sell,1,1746666292.162785
4213,GameStart,sell,1,1746666292.163386
4214,RottenFishCo,sell,1,1746666292.167943
4215,DogmatixCo,sell,1,1746666292.169792
4216,Goscinnyium,sell,1,1746666292.1724749
4217,Reneium,sell,1,1746666292.173704
4218,Goscinnyium,sell,1,1746666292.174666
4219,PiloteCo,sell,1,1746666292.1774662
4220,BoarCo,sell,1,1746666292.180523
4221,MenhirCo,sell,1,1746666292.181532
4222,CaesarTech,sell,1,1746666292.186631
4223,Reneium,sell,1,1746666292.188045
4224,Goscinnyium,sell,1,1746666292.514557
4225,GameStart,sell,1,1746666292.515699
4226,GameStart,sell,1,1746666292.5160232
4227,CaesarTech,sell,1,1746666292.519569
4228,CaesarTech,sell,1,1746666292.5214772
4229,Goscinnyium,sell,1,1746666292.522057
4230,LutetiaTech,sell,1,1746666292.522689
4231,GameStart,sell,1,1746666292.5234718
4232,Goscinnyium,sell,1,1746666292.524956
4233,CaesarTech,sell,1,1746666292.5272691
4234,BoarCo,sell,1,1746666292.527623
4235,PiloteCo,sell,1,1746666292.5288372
4236,GameStart,sell,1,1746666292.529412
4237,MenhirCo,sell,1,1746666292.5306199
4238,LutetiaTech,sell,1,1746666292.533591
4239,CaesarTech,sell,1,1746666292.533838
4240,GameStart,sell,1,1746666292.5343769
4241,GameStart,sell,1,1746666292.534813
4242,MenhirCo,sell,1,1746666292.53702
4243,LutetiaTech,sell,1,1746666292.539211
4244,MenhirCo,sell,1,1746666292.5395
4245,GameStart,sell,1,1746666292.5400372
4246,Reneium,sell,1,1746666292.540299
4247,DogmatixCo,sell,1,1746666292.54621
4248,CaesarTech,sell,1,1746666292.5465448
4249,MenhirCo,sell,1,1746666292.546931
4250,LutetiaTech,sell,1,1746666292.547196
4251,DogmatixCo,sell,1,1746666292.5513768
4252,CaesarTech,sell,1,1746666292.5579379
4253,BoarCo,sell,1,1746666292.560668
4254,MenhirCo,sell,1,1746666292.565473
4255,DogmatixCo,sell,1,1746666292.580798
4256,MenhirCo,sell,1,1746666292.748162
4257,LutetiaTech,sell,1,1746666292.7484832
4258,RottenFishCo,sell,1,1746666292.748924
4259,PiloteCo,sell,1,1746666292.753377
4260,PiloteCo,sell,1,1746666292.754324
4261,LutetiaTech,sell,1,1746666292.7554991
4262,MenhirCo,sell,1,1746666292.7559922
4263,BoarCo,sell,1,1746666292.756942
4264,PiloteCo,sell,1,1746666292.761238
4265,CaesarTech,sell,1,1746666292.76278
4266,DogmatixCo,sell,1,1746666292.7635388
4267,LutetiaTech,sell,1,1746666292.7644029
4268,RottenFishCo,sell,1,1746666292.7658281
4269,CaesarTech,sell,1,1746666292.7687411
4270,BoarCo,sell,1,1746666292.7692428
4271,BoarCo,sell,1,1746666292.769537
4272,BoarCo,sell,1,1746666292.7701719
4273,CaesarTech,sell,1,1746666292.771067
4274,CaesarTech,sell,1,1746666292.774135
4275,DogmatixCo,sell,1,1746666292.775531
4276,BoarCo,sell,1,1746666292.775917
4277,Reneium,sell,1,1746666292.77652
4278,GameStart,sell,1,1746666292.7769349
4279,RottenFishCo,sell,1,1746666292.78126
4280,GameStart,sell,1,1746666292.782027
4281,RottenFishCo,sell,1,1746666292.7823849
4282,BoarCo,sell,1,1746666292.782938
4283,GameStart,sell,1,1746666292.783149
4284,GameStart,sell,1,1746666292.788725
4285,GameStart,sell,1,1746666292.789402
4286,RottenFishCo,sell,1,1746666292.789557
4287,BoarCo,sell,1,1746666292.790078
4288,BoarCo,sell,1,1746666292.7906759
4289,CaesarTech,sell,1,1746666292.797749
4290,Reneium,sell,1,1746666292.799861
4291,PiloteCo,sell,1,1746666292.804961
4292,Reneium,sell,1,1746666293.028594
4293,GameStart,sell,1,1746666293.0304132
4294,GameStart,sell,1,1746666293.033233
4295,Reneium,sell,1,1746666293.035389
4296,GameStart,sell,1,1746666293.037327
4297,GameStart,sell,1,1746666293.0387352
4298,GameStart,sell,1,1746666293.0415082
4299,GameStart,sell,1,1746666293.0425339
4300,GameStart,sell,1,1746666293.044609
4301,Goscinnyium,sell,1,1746666293.046078
4302,BoarCo,sell,1,1746666293.0465999
4303,Reneium,sell,1,1746666293.047093
4304,GameStart,sell,1,1746666293.0484018
4305,BoarCo,sell,1,1746666293.053152
4306,Goscinnyium,sell,1,1746666293.0566819
4307,BoarCo,sell,1,1746666293.0571032
4308,LutetiaTech,sell,1,1746666293.0580852
4309,GameStart,sell,1,1746666293.058837
4310,BoarCo,sell,1,1746666293.063265
4311,Reneium,sell,1,1746666293.0641868
4312,DogmatixCo,sell,1,1746666293.0645618
4313,CaesarTech,sell,1,1746666293.0654778
4314,GameStart,sell,1,1746666293.066124
4315,BoarCo,sell,1,1746666293.069293
4316,Reneium,sell,1,1746666293.069969
4317,Reneium,sell,1,1746666293.070254
4318,CaesarTech,sell,1,1746666293.0713081
4319,GameStart,sell,1,1746666293.071937
4320,BoarCo,sell,1,1746666293.0751302
4321,BoarCo,sell,1,1746666293.076094
4322,CaesarTech,sell,1,1746666293.0772219
4323,MenhirCo,sell,1,1746666293.0791411
4324,Reneium,sell,1,1746666293.081248
4325,BoarCo,sell,1,1746666293.082614
4326,BoarCo,sell,1,1746666293.0830731
4327,MenhirCo,sell,1,1746666293.0843132
4328,BoarCo,sell,1,1746666293.088995
4329,GameStart,sell,1,1746666293.089374
4330,BoarCo,sell,1,1746666293.0902479
4331,BoarCo,sell,1,1746666293.094434
4332,Goscinnyium,sell,1,1746666293.0947788
4333,GameStart,sell,1,1746666293.095205
4334,RottenFishCo,sell,1,1746666293.099145
4335,LutetiaTech,sell,1,1746666293.0994759
4336,Goscinnyium,sell,1,1746666293.105346
4337,MenhirCo,sell,1,1746666293.111763
4338,MenhirCo,sell,1,1746666293.140773
4339,Goscinnyium,sell,1,1746666293.150408
4340,LutetiaTech,sell,1,1746666293.191744
4341,DogmatixCo,sell,1,1746666293.213538
4342,LutetiaTech,sell,1,1746666293.431228
4343,Reneium,sell,1,1746666293.431744
4344,GameStart,sell,1,1746666293.432199
4345,Goscinnyium,sell,1,1746666293.4329422
4346,GameStart,sell,1,1746666293.437278
4347,GameStart,sell,1,1746666293.437908
4348,GameStart,sell,1,1746666293.43853
4349,Reneium,sell,1,1746666293.439183
4350,Goscinnyium,sell,1,1746666293.43945
4351,GameStart,sell,1,1746666293.4428349
4352,GameStart,sell,1,1746666293.443765
4353,GameStart,sell,1,1746666293.444271
4354,RottenFishCo,sell,1,1746666293.445323
4355,Goscinnyium,sell,1,1746666293.445648
4356,BoarCo,sell,1,1746666293.448631
4357,CaesarTech,sell,1,1746666293.450304
4358,Reneium,sell,1,1746666293.45063
4359,Goscinnyium,sell,1,1746666293.451359
4360,RottenFishCo,sell,1,1746666293.452951
4361,BoarCo,sell,1,1746666293.4554381
4362,CaesarTech,sell,1,1746666293.4577532
4363,Goscinnyium,sell,1,1746666293.458254
4364,Reneium,sell,1,1746666293.4588401
4365,RottenFishCo,sell,1,1746666293.459799
4366,BoarCo,sell,1,1746666293.461979
4367,Goscinnyium,sell,1,1746666293.4841979
4368,Goscinnyium,sell,1,1746666293.493373
4369,Reneium,sell,1,1746666293.4947531
4370,RottenFishCo,sell,1,1746666293.4953861
4371,BoarCo,sell,1,1746666293.502632
4372,Goscinnyium,sell,1,1746666293.513721
4373,Goscinnyium,sell,1,1746666293.51432
4374,Reneium,sell,1,1746666293.539737
4375,BoarCo,sell,1,1746666293.540204
4376,RottenFishCo,sell,1,1746666293.548463
4377,Goscinnyium,sell,1,1746666293.561405
4378,Goscinnyium,sell,1,1746666293.570285
4379,Reneium,sell,1,1746666293.580102
4380,BoarCo,sell,1,1746666293.591397
4381,RottenFishCo,sell,1,1746666293.5926971
4382,Goscinnyium,sell,1,1746666293.598469
4383,Goscinnyium,sell,1,1746666293.600428
4384,CaesarTech,sell,1,1746666293.6245272
4385,RottenFishCo,sell,1,1746666293.626859
4386,MenhirCo,sell,1,1746666293.6274822
4387,Goscinnyium,sell,1,1746666293.628117
4388,Goscinnyium,sell,1,1746666293.6291451
4389,CaesarTech,sell,1,1746666293.6319811
4390,RottenFishCo,sell,1,1746666293.635427
4391,MenhirCo,sell,1,1746666293.637462
4392,Goscinnyium,sell,1,1746666293.638266
4393,Goscinnyium,sell,1,1746666293.639213
4394,CaesarTech,sell,1,1746666293.640167
4395,RottenFishCo,sell,1,1746666293.6453152
4396,Goscinnyium,sell,1,1746666293.64959
4397,MenhirCo,sell,1,1746666293.651077
4398,Goscinnyium,sell,1,1746666293.653053
4399,CaesarTech,sell,1,1746666293.654281
4400,DogmatixCo,sell,1,1746666293.6601322
4401,RottenFishCo,sell,1,1746666293.660619
4402,BoarCo,sell,1,1746666293.66142
4403,Goscinnyium,sell,1,1746666293.663811
4404,CaesarTech,sell,1,1746666293.666928
4405,DogmatixCo,sell,1,1746666293.669195
4406,BoarCo,sell,1,1746666293.6707342
4407,RottenFishCo,sell,1,1746666293.671189
4408,Goscinnyium,sell,1,1746666293.671958
4409,CaesarTech,sell,1,1746666293.675046
4410,DogmatixCo,sell,1,1746666293.6766489
4411,BoarCo,sell,1,1746666293.67814
4412,DogmatixCo,sell,1,1746666293.678911
4413,PiloteCo,sell,1,1746666293.679255
4414,CaesarTech,sell,1,1746666293.683077
4415,DogmatixCo,sell,1,1746666293.685128
4416,BoarCo,sell,1,1746666293.686535
4417,DogmatixCo,sell,1,1746666293.688481
4418,LutetiaTech,sell,1,1746666293.704725
4419,MenhirCo,sell,1,1746666293.70964
4420,BoarCo,sell,1,1746666293.710437
4421,DogmatixCo,sell,1,1746666293.7111008
4422,DogmatixCo,sell,1,1746666293.711387
4423,MenhirCo,sell,1,1746666293.724719
4424,GameStart,sell,1,1746666293.727533
4425,MenhirCo,sell,1,1746666293.748068
4426,GameStart,sell,1,1746666293.761027
4427,MenhirCo,sell,1,1746666293.771402
4428,GameStart,sell,1,1746666293.789109
4429,MenhirCo,sell,1,1746666293.803023
4430,GameStart,sell,1,1746666293.8031921
4431,MenhirCo,sell,1,1746666293.816144
4432,GameStart,sell,1,1746666293.829063
4433,MenhirCo,sell,1,1746666293.8392599
4434,GameStart,sell,1,1746666293.848188
4435,GameStart,sell,1,1746666293.848979
4436,GameStart,sell,1,1746666293.854325
4437,GameStart,sell,1,1746666293.86397
4438,GameStart,sell,1,1746666293.869165
4439,GameStart,sell,1,1746666293.873472
4440,GameStart,sell,1,1746666293.876954
4441,GameStart,sell,1,1746666293.88079
4442,BoarCo,sell,1,1746666293.8845062
4443,DogmatixCo,sell,1,1746666293.888053
4444,DogmatixCo,sell,1,1746666293.891695
4445,DogmatixCo,sell,1,1746666293.8953102
4446,DogmatixCo,sell,1,1746666293.8993459
4447,DogmatixCo,sell,1,1746666293.903148
4448,DogmatixCo,sell,1,1746666293.9065118
4449,DogmatixCo,sell,1,1746666293.910563
4450,MenhirCo,sell,1,1746666299.240096
4451,Reneium,sell,1,1746666299.2403378
4452,MenhirCo,sell,1,1746666299.241355
4453,MenhirCo,sell,1,1746666299.24527
4454,BoarCo,sell,1,1746666299.2465768
4455,LutetiaTech,sell,1,1746666299.2471092
4456,RottenFishCo,sell,1,1746666299.247561
4457,CaesarTech,sell,1,1746666299.247787
4458,DogmatixCo,sell,1,1746666299.251743
4459,GameStart,sell,1,1746666299.2522671
4460,GameStart,sell,1,1746666299.252717
4461,PiloteCo,sell,1,1746666299.254477
4462,Goscinnyium,sell,1,1746666299.2548869
4463,BoarCo,sell,1,1746666299.25905
4464,DogmatixCo,sell,1,1746666299.2594519
4465,Reneium,sell,1,1746666299.259934
4466,Reneium,sell,1,1746666299.2602198
4467,Goscinnyium,sell,1,1746666299.2611442
4468,CaesarTech,sell,1,1746666299.2653718
4469,BoarCo,sell,1,1746666299.2659829
4470,Goscinnyium,sell,1,1746666299.2662349
4471,DogmatixCo,sell,1,1746666299.266741
4472,Goscinnyium,sell,1,1746666299.267491
4473,MenhirCo,sell,1,1746666299.27738
4474,MenhirCo,sell,1,1746666299.282749
4475,PiloteCo,sell,1,1746666299.5803661
4476,DogmatixCo,sell,1,1746666299.580561
4477,CaesarTech,sell,1,1746666299.581235
4478,Reneium,sell,1,1746666299.5865889
4479,Reneium,sell,1,1746666299.587003
4480,DogmatixCo,sell,1,1746666299.5875509
4481,CaesarTech,sell,1,1746666299.5937228
4482,DogmatixCo,sell,1,1746666299.594047
4483,MenhirCo,sell,1,1746666299.59453
4484,Reneium,sell,1,1746666299.59542
4485,MenhirCo,sell,1,1746666299.5957701
4486,PiloteCo,sell,1,1746666299.599591
4487,RottenFishCo,sell,1,1746666299.600529
4488,MenhirCo,sell,1,1746666299.6008809
4489,PiloteCo,sell,1,1746666299.601481
4490,Reneium,sell,1,1746666299.602027
4491,Reneium,sell,1,1746666299.6063108
4492,GameStart,sell,1,1746666299.606864
4493,Reneium,sell,1,1746666299.607015
4494,PiloteCo,sell,1,1746666299.607462
4495,RottenFishCo,sell,1,1746666299.608156
4496,Reneium,sell,1,1746666299.613764
4497,BoarCo,sell,1,1746666299.61622
4498,Goscinnyium,sell,1,1746666299.6164532
4499,RottenFishCo,sell,1,1746666299.616626
4500,Goscinnyium,sell,1,1746666299.6343539
4501,Reneium,sell,1,1746666299.6396182
4502,CaesarTech,sell,1,1746666299.7945962
4503,CaesarTech,sell,1,1746666299.794977
4504,GameStart,sell,1,1746666299.795555
4505,RottenFishCo,sell,1,1746666299.7989912
4506,GameStart,sell,1,1746666299.801168
4507,CaesarTech,sell,1,1746666299.801941
4508,PiloteCo,sell,1,1746666299.8023329
4509,PiloteCo,sell,1,1746666299.804665
4510,LutetiaTech,sell,1,1746666299.8071628
4511,DogmatixCo,sell,1,1746666299.807598
4512,CaesarTech,sell,1,1746666299.808117
4513,RottenFishCo,sell,1,1746666299.808417
4514,PiloteCo,sell,1,1746666299.810975
4515,DogmatixCo,sell,1,1746666299.813241
4516,LutetiaTech,sell,1,1746666299.8137789
4517,CaesarTech,sell,1,1746666299.814262
4518,RottenFishCo,sell,1,1746666299.8144782
4519,GameStart,sell,1,1746666299.8164322
4520,DogmatixCo,sell,1,1746666299.81896
4521,DogmatixCo,sell,1,1746666299.8193831
4522,MenhirCo,sell,1,1746666299.82027
4523,CaesarTech,sell,1,1746666299.820798
4524,GameStart,sell,1,1746666299.822526
4525,Goscinnyium,sell,1,1746666299.824814
4526,DogmatixCo,sell,1,1746666299.8253372
4527,MenhirCo,sell,1,1746666299.8256252
4528,CaesarTech,sell,1,1746666299.825909
4529,RottenFishCo,sell,1,1746666299.831305
4530,LutetiaTech,sell,1,1746666299.8319669
4531,MenhirCo,sell,1,1746666299.8325608
4532,CaesarTech,sell,1,1746666299.8330162
4533,Reneium,sell,1,1746666299.846758
4534,MenhirCo,sell,1,1746666299.849548
4535,RottenFishCo,sell,1,1746666299.84968
4536,MenhirCo,sell,1,1746666299.849739
4537,BoarCo,sell,1,1746666299.873375
4538,MenhirCo,sell,1,1746666299.876003
4539,Reneium,sell,1,1746666299.887435
4540,MenhirCo,sell,1,1746666299.887532
4541,Reneium,sell,1,1746666299.903491
4542,GameStart,sell,1,1746666299.905649
4543,Reneium,sell,1,1746666299.9150422
4544,Reneium,sell,1,1746666299.9240892
4545,RottenFishCo,sell,1,1746666299.929858
4546,RottenFishCo,sell,1,1746666299.9340181
4547,PiloteCo,sell,1,1746666300.129813
4548,Goscinnyium,sell,1,1746666300.131497
4549,Reneium,sell,1,1746666300.137689
4550,Goscinnyium,sell,1,1746666300.138637
4551,CaesarTech,sell,1,1746666300.139949
4552,GameStart,sell,1,1746666300.1421518
4553,Reneium,sell,1,1746666300.143038
4554,CaesarTech,sell,1,1746666300.144077
4555,Goscinnyium,sell,1,1746666300.144619
4556,CaesarTech,sell,1,1746666300.145226
4557,CaesarTech,sell,1,1746666300.1486661
4558,Reneium,sell,1,1746666300.149327
4559,Reneium,sell,1,1746666300.150989
4560,CaesarTech,sell,1,1746666300.151613
4561,Goscinnyium,sell,1,1746666300.1518312
4562,CaesarTech,sell,1,1746666300.154422
4563,Reneium,sell,1,1746666300.1565099
4564,Reneium,sell,1,1746666300.156991
4565,CaesarTech,sell,1,1746666300.157534
4566,Goscinnyium,sell,1,1746666300.158078
4567,BoarCo,sell,1,1746666300.161201
4568,PiloteCo,sell,1,1746666300.162239
4569,Reneium,sell,1,1746666300.162693
4570,Reneium,sell,1,1746666300.164167
4571,CaesarTech,sell,1,1746666300.164428
4572,BoarCo,sell,1,1746666300.168173
4573,CaesarTech,sell,1,1746666300.169642
4574,Reneium,sell,1,1746666300.170193
4575,Reneium,sell,1,1746666300.1705081
4576,PiloteCo,sell,1,1746666300.1714802
4577,PiloteCo,sell,1,1746666300.173952
4578,Reneium,sell,1,1746666300.178924
4579,DogmatixCo,sell,1,1746666300.1791658
4580,Reneium,sell,1,1746666300.179578
4581,PiloteCo,sell,1,1746666300.180227
4582,DogmatixCo,sell,1,1746666300.18102
4583,Reneium,sell,1,1746666300.18562
4584,Reneium,sell,1,1746666300.186183
4585,Goscinnyium,sell,1,1746666300.186499
4586,DogmatixCo,sell,1,1746666300.188229
4587,MenhirCo,sell,1,1746666300.18871
4588,Goscinnyium,sell,1,1746666300.193355
4589,Reneium,sell,1,1746666300.193674
4590,Reneium,sell,1,1746666300.194711
4591,DogmatixCo,sell,1,1746666300.199098
4592,DogmatixCo,sell,1,1746666300.199489
4593,DogmatixCo,sell,1,1746666300.211274
4594,Reneium,sell,1,1746666300.2116008
4595,Reneium,sell,1,1746666300.21207
4596,DogmatixCo,sell,1,1746666300.212585
4597,CaesarTech,sell,1,1746666300.223188
4598,Reneium,sell,1,1746666300.226135
4599,MenhirCo,sell,1,1746666300.242971
4600,CaesarTech,sell,1,1746666300.251311
4601,CaesarTech,sell,1,1746666300.2743838
4602,MenhirCo,sell,1,1746666300.281019
4603,MenhirCo,sell,1,1746666300.30938
4604,MenhirCo,sell,1,1746666300.3315961
4605,MenhirCo,sell,1,1746666300.335823
4606,BoarCo,sell,1,1746666300.339946
4607,BoarCo,sell,1,1746666300.343489
4608,BoarCo,sell,1,1746666300.347374
4609,BoarCo,sell,1,1746666300.3512042
4610,MenhirCo,sell,1,1746666300.53113
4611,CaesarTech,sell,1,1746666300.53332
4612,MenhirCo,sell,1,1746666300.5387242
4613,CaesarTech,sell,1,1746666300.5404959
4614,BoarCo,sell,1,1746666300.541318
4615,Reneium,sell,1,1746666300.544275
4616,MenhirCo,sell,1,1746666300.544825
4617,LutetiaTech,sell,1,1746666300.545461
4618,CaesarTech,sell,1,1746666300.5464342
4619,BoarCo,sell,1,1746666300.5476532
4620,Reneium,sell,1,1746666300.550449
4621,MenhirCo,sell,1,1746666300.551009
4622,LutetiaTech,sell,1,1746666300.552174
4623,CaesarTech,sell,1,1746666300.5525079
4624,BoarCo,sell,1,1746666300.554018
4625,Reneium,sell,1,1746666300.555221
4626,MenhirCo,sell,1,1746666300.556777
4627,Goscinnyium,sell,1,1746666300.5584698
4628,LutetiaTech,sell,1,1746666300.559134
4629,BoarCo,sell,1,1746666300.559772
4630,DogmatixCo,sell,1,1746666300.562217
4631,MenhirCo,sell,1,1746666300.5627031
4632,Goscinnyium,sell,1,1746666300.5654001
4633,BoarCo,sell,1,1746666300.566338
4634,LutetiaTech,sell,1,1746666300.5666718
4635,DogmatixCo,sell,1,1746666300.569193
4636,MenhirCo,sell,1,1746666300.5697658
4637,Goscinnyium,sell,1,1746666300.572335
4638,BoarCo,sell,1,1746666300.573048
4639,LutetiaTech,sell,1,1746666300.57356
4640,MenhirCo,sell,1,1746666300.577377
4641,Reneium,sell,1,1746666300.5776372
4642,Goscinnyium,sell,1,1746666300.579363
4643,BoarCo,sell,1,1746666300.580439
4644,LutetiaTech,sell,1,1746666300.580874
4645,RottenFishCo,sell,1,1746666300.585292
4646,MenhirCo,sell,1,1746666300.585597
4647,BoarCo,sell,1,1746666300.586245
4648,Goscinnyium,sell,1,1746666300.587381
4649,LutetiaTech,sell,1,1746666300.589059
4650,RottenFishCo,sell,1,1746666300.592227
4651,MenhirCo,sell,1,1746666300.59288
4652,BoarCo,sell,1,1746666300.593131
4653,Goscinnyium,sell,1,1746666300.5939388
4654,LutetiaTech,sell,1,1746666300.5961978
4655,RottenFishCo,sell,1,1746666300.599175
4656,MenhirCo,sell,1,1746666300.6001291
4657,BoarCo,sell,1,1746666300.60079
4658,Goscinnyium,sell,1,1746666300.601794
4659,LutetiaTech,sell,1,1746666300.603539
4660,RottenFishCo,sell,1,1746666300.605918
4661,MenhirCo,sell,1,1746666300.60682
4662,BoarCo,sell,1,1746666300.6073742
4663,Goscinnyium,sell,1,1746666300.608356
4664,LutetiaTech,sell,1,1746666300.611155
4665,MenhirCo,sell,1,1746666300.623958
4666,RottenFishCo,sell,1,1746666300.624212
4667,BoarCo,sell,1,1746666300.624664
